client_id;client_country;join_date;segment
GS69767-EURO;IT;2023-01-11;Ret-N
GS56886-EURO;IT;2020-12-16;Ret-N
GS59408-EURO;IT;2021-04-08;Ret-N
GS66855-EURO;IT;2022-07-06;Ret-E
GS66904-EURO;IT;2022-07-08;Ret-E
GS66905-EURO;IT;2022-07-08;Ret-N
GS69891-EURO;IT;2023-01-17;Ret-N
GS52360-EURO;IT;2020-04-30;Ret-E
GS52373-EURO;FR;2020-04-30;Ret-E
GS54100-EURO;IT;2020-08-01;Ret-E
GS55477-EURO;IT;2020-10-23;Ret-E
GS55488-EURO;IT;2020-10-24;Ret-E
GS56956-EURO;IT;2020-12-20;Ret-N
GS57031-EURO;NULL;2020-12-29;Ret-E
GS59553-EURO;IT;2021-04-17;Ret-N
GS61818-EURO;IT;2021-09-08;Ret-E
GS63615-EURO;IT;2021-12-18;Ret-E
GS63696-EURO;IT;2021-12-23;Ret-N
GS6541-EURO;IT;2005-10-17;Ret-E
GS50596-EURO;IT;2020-02-16;Ret-E
GS5061-EURO;IT;2005-06-14;Res
GS50630-EURO;IT;2020-02-18;Ret-E
GS50676-EURO;IT;2020-02-22;Ret-E
GS52520-EURO;IT;2020-05-06;Ret-E
GS52648-EURO;IT;2020-05-11;Ret-E
GS54191-EURO;NULL;2020-08-10;Ret-E
GS54226-EURO;IT;2020-08-12;Ret-E
GS55634-EURO;IT;2020-10-29;Ret-E
GS57043-EURO;IT;2020-12-30;Ret-E
GS59652-EURO;IT;2021-04-22;Ret-E
GS61924-EURO;IT;2021-09-13;Ret-E
GS61926-EURO;SM;2021-09-13;Ret-E
GS61929-EURO;IT;2021-09-13;Ret-E
GS70163-EURO;IT;2023-01-31;Ret-E
GS7152-EURO;IT;2005-12-21;Ret-E
GS50723-EURO;IT;2020-02-25;Ret-E
GS50768-EURO;IT;2020-02-27;Ret-E
GS52702-EURO;IT;2020-05-13;Ret-E
GS52724-EURO;IT;2020-05-14;Ret-E
GS52738-EURO;IT;2020-05-16;Ret-E
GS52739-EURO;IT;2020-05-17;Ret-N
GS59888-EURO;IT;2021-05-04;Ret-E
GS59974-EURO;IT;2021-05-08;Ret-E
GS59987-EURO;IT;2021-05-08;Ret-E
GS61998-EURO;IT;2021-09-17;Ret-E
GS62043-EURO;NULL;2021-09-22;Ret-N
GS63916-EURO;IT;2022-01-11;Ret-N
GS65589-EURO;IT;2022-04-12;Ret-E
GS68644-EURO;AU;2022-10-26;Ret-E
GS68649-EURO;IT;2022-10-26;Ret-N
GS68662-EURO;IT;2022-10-28;Ret-E
GS7313-EURO;IT;2006-01-17;Ret-E
GS50832-EURO;IT;2020-03-02;Ret-E
GS52817-EURO;IT;2020-05-20;Ret-E
GS52867-EURO;IT;2020-05-22;Ret-E
GS54366-EURO;DE;2020-08-25;Ret-E
GS54377-EURO;IT;2020-08-26;Ret-N
GS54386-EURO;IT;2020-08-26;Ret-N
GS54410-EURO;IT;2020-08-27;Ret-E
GS54449-EURO;IT;2020-08-29;Ret-E
GS55797-EURO;IT;2020-11-03;Ret-E
GS57478-EURO;IT;2021-01-14;Ret-E
GS59999-EURO;IT;2021-05-09;Ret-E
GS60068-EURO;IT;2021-05-11;Ret-N
GS60076-EURO;IT;2021-05-12;Ret-E
GS62118-EURO;IT;2021-09-27;Ret-N
GS6217-EURO;IT;2005-09-08;Ret-E
GS64040-EURO;IT;2022-01-16;Ret-E
GS65637-EURO;IT;2022-04-13;Ret-E
GS65660-EURO;IT;2022-04-14;Ret-N
GS52908-EURO;IT;2020-05-25;Ret-E
GS52921-EURO;IT;2020-05-26;Ret-N
GS52947-EURO;IT;2020-05-27;Ret-E
GS55864-EURO;IT;2020-11-05;Ret-E
GS57554-EURO;IT;2021-01-19;Ret-N
GS60356-EURO;IT;2021-05-26;Ret-E
GS62229-EURO;IT;2021-10-04;Ret-N
GS62239-EURO;IT;2021-10-04;Ret-E
GS64060-EURO;IT;2022-01-17;Ret-N
GS65740-EURO;IT;2022-04-20;Ret-N
GS65741-EURO;IT;2022-04-20;Ret-E
GS68801-EURO;IT;2022-11-07;Ret-N
GS50995-EURO;IT;2020-03-11;Ret-E
GS53058-EURO;IT;2020-06-03;Ret-N
GS54576-EURO;IT;2020-09-05;Ret-E
GS54592-EURO;IT;2020-09-07;Ret-E
GS57734-EURO;IT;2021-01-25;Ret-E
GS57735-EURO;IT;2021-01-26;Ret-E
GS57762-EURO;IT;2021-01-27;Ret-E
GS62315-EURO;IT;2021-10-07;Ret-N
GS62342-EURO;IT;2021-10-09;Ret-E
GS64152-EURO;IT;2022-01-20;Ret-E
GS64163-EURO;IT;2022-01-21;Ret-E
GS64259-EURO;IT;2022-01-24;Res
GS67338-EURO;IT;2022-08-14;Ret-E
GS67364-EURO;IT;2022-08-17;Ret-E
GS51086-EURO;IT;2020-03-17;Ret-E
GS53189-EURO;IT;2020-06-09;Ret-N
GS55974-EURO;IT;2006-10-05;Ret-E
GS57806-EURO;IT;2021-01-31;Ret-E
GS57823-EURO;IT;2021-02-01;Ret-E
GS57861-EURO;IT;2021-02-02;Ret-E
GS60613-EURO;IT;2021-06-09;Ret-E
GS60647-EURO;IT;2021-06-12;Ret-E
GS62419-EURO;IT;2021-10-15;Ret-N
GS68910-EURO;IT;2022-11-15;Ret-N
GS70537-EURO;IT;2023-02-21;Ret-N
GS7704-EURO;IT;2006-02-18;Ret-E
GS51201-EURO;IT;2020-03-21;Ret-E
GS51278-EURO;IT;2020-03-25;Ret-E
GS53284-EURO;SM;2020-06-12;Ret-E
GS53299-EURO;IT;2020-06-13;Ret-N
GS54764-EURO;IT;2020-09-18;Ret-E
GS54800-EURO;IT;2020-09-19;Ret-E
GS56064-EURO;IT;2020-11-13;Ret-E
GS57901-EURO;IT;2021-02-04;Ret-E
GS57978-EURO;IT;2021-02-09;Ret-E
GS62510-EURO;IT;2021-10-20;Ret-E
GS62590-EURO;IT;2021-10-23;Ret-N
GS64411-EURO;IT;2022-02-01;Ret-E
GS66033-EURO;IT;2022-05-10;Ret-E
GS66091-EURO;IT;2022-05-11;Ret-E
GS69041-EURO;IT;2022-11-24;Ret-E
GS70565-EURO;IT;2023-02-23;Ret-E
GS70625-EURO;IT;2023-02-28;Ret-N
GS51384-EURO;IT;2020-03-30;Ret-N
GS56094-EURO;IT;2020-11-15;Ret-E
GS56203-EURO;IT;2020-11-17;Ret-E
GS58009-EURO;IT;2021-02-11;Ret-E
GS58117-EURO;IT;2021-02-18;Ret-E
GS60778-EURO;IT;2021-06-23;Ret-E
GS60814-EURO;IT;2021-06-24;Ret-E
GS62625-EURO;IT;2021-10-26;Ret-E
GS64468-EURO;IT;2022-02-04;Ret-N
GS64482-EURO;ES;2022-02-06;Ret-E
GS66215-EURO;IT;2022-05-18;Ret-E
GS67674-EURO;IT;2022-09-07;Ret-N
GS67755-EURO;IT;2022-09-10;Ret-E
GS51472-EURO;IT;2020-03-31;Ret-N
GS51481-EURO;IT;2020-03-31;Ret-E
GS51486-EURO;IT;2020-04-01;Ret-E
GS56301-EURO;IT;2020-11-21;Ret-N
GS58293-EURO;IT;2021-02-26;obp
GS62816-EURO;IT;2021-11-04;Ret-E
GS66334-EURO;IT;2022-05-28;Ret-N
GS51573-EURO;IT;2020-04-02;Ret-N
GS53549-EURO;IT;2020-06-28;Ret-N
GS55040-EURO;IT;2020-09-30;Ret-E
GS56340-EURO;IT;2020-11-23;Ret-E
GS56378-EURO;IT;2005-11-15;obp
GS56444-EURO;IT;2020-11-27;Ret-E
GS58386-EURO;IT;2021-03-05;Ret-N
GS62957-EURO;IT;2021-11-11;Ret-N
GS67946-EURO;IT;2022-09-19;Ret-E
GS67994-EURO;IT;2022-09-21;Ret-E
GS51744-EURO;IT;2020-04-10;Ret-E
GS53652-EURO;IT;2020-07-03;Ret-E
GS53661-EURO;IT;2020-07-04;Ret-N
GS56520-EURO;IT;2008-12-05;obp
GS58451-EURO;IT;2021-03-09;Ret-E
GS58453-EURO;IT;2021-03-09;Ret-N
GS58540-EURO;IT;2021-03-11;Ret-E
GS61244-EURO;IT;2021-07-21;Ret-E
GS61262-EURO;IT;2021-07-22;Ret-E
GS63079-EURO;IT;2021-11-16;Ret-E
GS64857-EURO;IT;2022-02-25;Ret-N
GS66448-EURO;IT;2022-06-07;Ret-E
GS66468-EURO;IT;2022-06-10;Ret-E
GS69438-EURO;IT;2022-12-17;Ret-N
GS53742-EURO;IT;2020-07-10;Ret-E
GS53750-EURO;IT;2020-07-10;Ret-N
GS53774-EURO;IT;2020-07-11;Ret-E
GS56630-EURO;IT;2020-12-04;Ret-E
GS58847-EURO;IT;2021-03-15;Ret-E
GS58879-EURO;IT;2021-03-17;Ret-N
GS58902-EURO;LU;2021-03-18;Ret-E
GS63241-EURO;IT;2021-11-24;Ret-E
GS63247-EURO;IT;2021-11-24;Ret-E
GS64893-EURO;IT;2022-03-01;Ret-N
GS64950-EURO;IT;2022-03-04;Ret-N
GS66516-EURO;IT;2022-06-13;Ret-E
GS66587-EURO;IT;2022-06-16;Ret-E
KHHC1-EURO;BR;2020-07-02;Ret-E
KM1252-EURO;IT;2016-05-19;Ret-E
KM1280-EURO;IT;2016-08-05;Ret-E
KC1357-EURO;IT;2021-06-20;Ret-N
KC353-EURO;IT;2012-07-20;Ret-E
KEA9-EURO;IT;2019-04-01;Ret-E
KF537-EURO;IT;2020-04-23;Ret-E
KK1869-EURO;IT;2021-09-17;Ret-E
KM1296-EURO;IT;2016-10-03;Ret-E
KM1352-EURO;IT;2016-12-13;Ret-E
KM2808-EURO;IT;2022-03-26;Ret-N
KM2859-EURO;IT;2022-05-12;Ret-N
KC1570-EURO;NULL;2022-04-05;Ret-E
KC514-EURO;CH;2015-11-27;Ret-E
KDH1-EURO;IT;2016-12-06;Ret-E
KED2-EURO;IT;2020-06-20;Ret-E
KF547-EURO;IT;2020-05-01;Ret-N
KF577-EURO;IT;2020-07-07;Ret-E
KK351-EURO;IT;2006-03-13;Res
KM1408-EURO;IT;2017-03-21;Ret-E
KM1460-EURO;IT;2017-05-24;Ret-E
KDM36-EURO;IT;2021-07-07;Ret-E
KDM47-EURO;IT;2023-01-16;Ret-E
KF608-EURO;IT;2020-10-17;Ret-N
KI169-EURO;IT;2018-12-11;Ret-E
KI184-EURO;IT;2019-03-01;Ret-E
KJ84-EURO;IT;2006-10-05;Ret-E
KK2038-EURO;IT;2022-07-11;Ret-E
KK49-EURO;IT;2000-01-10;Res
KD224-EURO;IT;2007-08-02;Ret-E
KDN8-EURO;IT;2019-04-29;Ret-N
KF747-EURO;IT;2021-11-04;Ret-E
KG211-EURO;IT;2010-07-14;Ret-E
KI293-EURO;IT;2021-11-17;Ret-N
KK604-EURO;IT;2012-07-24;Ret-E
KK646-EURO;IT;2014-04-01;Ret-E
KL373-EURO;IT;2014-08-19;Ret-E
KM3087-EURO;IT;2022-12-04;Ret-N
KM310-EURO;IT;2008-03-10;Ret-E
KM470-EURO;IT;2012-06-03;Ret-E
KC784-EURO;IT;2017-11-09;Ret-E
KDP28-EURO;IT;2020-11-25;Ret-E
KG371-EURO;IT;2016-05-30;Ret-E
KL440-EURO;IT;2015-11-19;obp
KM1716-EURO;IT;2018-09-29;Ret-E
KM3131-EURO;IT;2023-02-04;Ret-N
KM684-EURO;MC;2015-02-12;Ret-E
KC850-EURO;IT;2018-06-10;Ret-E
KD454-EURO;IT;2017-03-20;Ret-E
KDS22-EURO;IT;2018-08-23;Ret-E
KDS53-EURO;IT;2020-05-12;Ret-N
KG386-EURO;IT;2016-08-28;Ret-E
KH216-EURO;IT;2011-01-04;Ret-E
KL498-EURO;IT;2016-10-27;Ret-E
KM1760-EURO;IT;2018-11-13;Ret-E
KM1764-EURO;IT;2011-07-26;Ret-E
KM1782-EURO;IT;2019-01-07;Ret-E
KM746-EURO;IT;2015-11-09;Ret-E
KC878-EURO;IT;2018-09-28;Ret-N
KD550-EURO;IT;2018-04-04;Ret-N
KES1-EURO;IT;2002-11-07;Ret-E
KG496-EURO;IT;2017-07-23;Ret-E
KG504-EURO;IT;2017-09-04;Ret-E
KH281-EURO;IT;2015-05-14;Ret-E
KH297-EURO;IT;2016-01-06;Ret-E
KH316-EURO;IT;2016-08-16;Ret-E
KK100-EURO;IT;2002-12-03;Ret-E
KK103-EURO;IT;2002-12-03;Ret-E
KK106-EURO;IT;2002-12-03;Res
KKHO6-EURO;IT;2021-07-17;Ret-E
KM1861-EURO;IT;2019-03-29;Ret-E
KC962-EURO;IT;2019-05-08;Ret-E
KC995-EURO;IT;2019-06-26;Ret-E
KFP4-EURO;BG;2018-03-15;Ret-E
KG565-EURO;IT;2018-09-14;Ret-E
KH364-EURO;IT;2017-11-05;Ret-E
KK1159-EURO;SM;2017-03-22;Ret-E
KM2012-EURO;IT;2019-09-18;Ret-E
KMC30-EURO;IT;2020-11-10;Ret-N
KCB4-EURO;IT;2020-01-26;Ret-E
KD693-EURO;IT;2019-11-25;Ret-N
KD705-EURO;IT;2020-02-07;Ret-E
KE317-EURO;IT;2015-03-04;Ret-E
KG1018-EURO;IT;2021-11-10;Ret-E
KG577-EURO;IT;2014-11-19;Ret-E
KG616-EURO;IT;2019-02-18;Ret-E
KG622-EURO;IT;2019-03-09;Ret-E
KG626-EURO;IT;2019-03-13;Ret-N
KH478-EURO;TR;2019-05-28;Ret-N
KK1324-EURO;IT;2018-02-13;Ret-N
KM2090-EURO;IT;2020-02-14;Ret-E
KMD1-EURO;IT;2006-09-12;Ret-E
KCKT4-EURO;IT;2022-06-12;Ret-N
KD714-EURO;IT;2020-04-03;Ret-N
KD717-EURO;IT;2020-04-16;Ret-E
KD754-EURO;IT;2020-08-18;Ret-E
KE428-EURO;IT;2019-10-13;Ret-N
KE457-EURO;IT;2020-02-20;Ret-N
KG1067-EURO;IT;2022-02-16;Ret-N
KH509-EURO;FR;2019-11-19;Ret-E
KH537-EURO;IT;2020-02-12;Ret-E
KH563-EURO;IT;2020-03-24;Ret-E
KK1369-EURO;IT;2018-09-11;Ret-E
KL105-EURO;IT;2004-07-13;Ret-E
KL1051-EURO;NULL;2021-05-15;Ret-E
KL1061-EURO;IT;2021-06-16;Ret-N
KL1091-EURO;AL;2021-09-28;Ret-E
KL767-EURO;IT;2019-10-03;Ret-E
KL867-EURO;IT;2020-03-25;Ret-E
KL872-EURO;IT;2020-04-18;Ret-E
KMI1-EURO;IT;2015-10-29;Ret-E
KCP24-EURO;IT;2019-12-21;Ret-E
KE518-EURO;IT;2021-01-18;Ret-E
KG1135-EURO;IT;2022-06-07;Ret-N
KG735-EURO;IT;2020-01-26;Ret-E
KG755-EURO;IT;2020-02-18;Ret-E
KG765-EURO;IT;2020-03-26;Ret-E
KIS135-EURO;IT;2020-10-19;Ret-N
KK1391-EURO;IT;2014-11-09;Ret-E
KK1407-EURO;IT;2018-12-20;Ret-E
KK1450-EURO;IT;2019-03-26;Ret-E
KK1453-EURO;IT;2019-04-04;Ret-E
KL1186-EURO;IT;2022-03-18;Ret-E
KM2222-EURO;IT;2020-05-28;Ret-N
KM2271-EURO;IT;2020-07-20;Ret-E
LB51093-EURO;IT;2022-06-13;Ret-E
LB51178-EURO;IT;2022-06-15;Ret-N
LB5122-EURO;IT;2005-10-24;Res
LB54945-EURO;IT;2023-03-15;Ret-N
LB23006-EURO;IT;2016-12-06;Ret-E
LB23053-EURO;IT;2016-12-13;Ret-E
LB23087-EURO;IT;2016-12-16;Ret-E
LB24992-EURO;IT;2017-08-10;Ret-E
LB25050-EURO;IT;2017-08-16;Ret-E
LB26819-EURO;IT;2018-03-07;Ret-E
LB269-EURO;IT;2000-11-22;Ret-E
LB26936-EURO;IT;2018-03-17;Ret-E
LB30920-EURO;IT;2018-10-10;Ret-E
LB30945-EURO;IT;2018-10-13;Ret-E
LB32708-EURO;IT;2019-02-23;Ret-E
LB32775-EURO;IT;2019-02-28;Ret-E
LB36324-EURO;IT;2019-07-05;obp
LB36342-EURO;IT;2019-07-08;Ret-E
LB36345-EURO;IT;2019-07-09;Ret-E
LB38201-EURO;IT;2019-12-25;Ret-E
LB39938-EURO;IT;2020-05-06;Ret-E
LB39960-EURO;IT;2020-05-07;Ret-E
LB39993-EURO;IT;2020-05-10;Ret-E
LB41579-EURO;IT;2020-09-02;Ret-N
LB41592-EURO;IT;2020-09-04;Ret-E
LB42643-EURO;IT;2020-11-19;Ret-E
LB42684-EURO;IT;2020-11-20;Ret-E
LB42731-EURO;IT;2020-11-22;Ret-E
LB52933-EURO;IT;2022-11-10;Ret-N
LB23182-EURO;IT;2017-01-05;Res
LB23199-EURO;IT;2017-01-09;Ret-E
LB23253-EURO;IT;2017-01-12;Ret-E
LB27031-EURO;IT;2018-03-27;Ret-E
LB30972-EURO;IT;2018-10-17;Ret-E
LB30980-EURO;IT;2018-10-18;Ret-E
LB33032-EURO;IT;2019-03-13;Ret-E
LB38338-EURO;IT;2020-01-09;Ret-E
LB38376-EURO;IT;2020-01-12;Ret-N
LB40012-EURO;IT;2020-05-11;Ret-E
LB40144-EURO;FR;2020-05-17;Ret-N
LB41688-EURO;IT;2020-09-13;Ret-E
LB42763-EURO;IT;2020-11-23;Ret-E
LB44637-EURO;IT;2021-03-26;Ret-E
LB44661-EURO;IT;2021-03-30;Ret-N
LB44725-EURO;IT;2021-04-05;Ret-E
LB47168-EURO;IT;2021-09-14;Ret-N
LB47195-EURO;IT;2021-09-17;Ret-E
LB49322-EURO;IT;2022-02-13;Ret-N
LB51418-EURO;IT;2022-07-05;Ret-E
LB51424-EURO;IT;2022-07-06;Ret-E
LB53006-EURO;IT;2022-11-14;Ret-E
LB23303-EURO;IT;2017-01-18;Ret-E
LB23317-EURO;IT;2017-01-19;Ret-E
LB23373-EURO;IT;2017-01-25;Ret-E
LB23390-EURO;IT;2017-01-26;Ret-E
LB25247-EURO;IT;2017-09-20;Ret-E
LB25252-EURO;IT;2017-09-21;Res
LB25253-EURO;IT;2017-09-21;Ret-E
LB25273-EURO;IT;2017-09-25;Ret-E
LB25285-EURO;IT;2017-09-26;Ret-E
LB27075-EURO;IT;2018-04-03;Ret-N
LB27098-EURO;IT;2018-04-04;Ret-E
LB27125-EURO;IT;2018-04-06;Ret-E
LB3111-EURO;IT;2003-11-14;Ret-E
LB33074-EURO;IT;2019-03-15;Ret-N
LB36531-EURO;IT;2019-07-25;Ret-E
LB38419-EURO;IT;2020-01-14;Ret-E
LB38509-EURO;IT;2020-01-23;Ret-E
LB40179-EURO;IT;2020-05-21;Ret-E
LB41758-EURO;IT;2020-09-20;Ret-E
LB42973-EURO;IT;2008-03-23;obp
LB44820-EURO;IT;2021-04-08;Ret-E
LB4505-EURO;IT;2005-07-14;Ret-E
LB45142-EURO;IT;2021-04-19;Ret-N
LB49464-EURO;IT;2022-02-21;Ret-E
LB53129-EURO;IT;2022-11-17;Ret-E
LB23407-EURO;IT;2017-01-30;Ret-E
LB23410-EURO;IT;2017-01-30;Ret-E
LB23421-EURO;IT;2017-01-30;Ret-E
LB23448-EURO;IT;2017-02-01;Ret-E
LB25372-EURO;IT;2017-10-04;Ret-E
LB27250-EURO;IT;2018-04-19;Ret-E
LB31381-EURO;IT;2018-11-15;Ret-E
LB33283-EURO;IT;2019-04-01;Ret-E
LB36686-EURO;IT;2019-08-05;Ret-E
LB367-EURO;IT;2001-03-02;Ret-E
LB38530-EURO;IT;2020-01-25;Ret-E
LB40281-EURO;IT;2020-05-26;Ret-E
LB40349-EURO;IT;2020-05-29;Ret-E
LB45160-EURO;IT;2021-04-20;Ret-E
LB47353-EURO;IT;2021-10-01;Ret-N
LB47389-EURO;IT;2021-10-04;Ret-E
LB49573-EURO;IT;2022-03-01;Ret-E
LB51653-EURO;IT;2022-07-22;Ret-E
LB5332-EURO;IT;2005-11-20;Ret-E
LB21787-EURO;IT;2016-07-10;Ret-E
LB25433-EURO;IT;2017-10-10;Ret-E
LB25448-EURO;IT;2017-10-10;Ret-E
LB25474-EURO;IT;2017-10-12;Ret-E
LB27390-EURO;IT;2018-05-08;Ret-N
LB27395-EURO;IT;2018-05-08;Ret-E
LB27447-EURO;IT;2018-05-14;Ret-E
LB31453-EURO;IT;2015-04-08;Ret-E
LB31458-EURO;IT;2018-11-20;Ret-E
LB3147-EURO;IT;2003-11-27;Ret-E
LB31482-EURO;IT;2016-11-02;Ret-E
LB31505-EURO;IT;2015-09-15;Ret-E
LB31520-EURO;IT;2010-08-13;Ret-E
LB31534-EURO;IT;2011-09-02;Ret-E
LB33743-EURO;IT;2019-04-09;Ret-E
LB36738-EURO;IT;2019-08-09;Ret-E
LB36830-EURO;IT;2019-08-26;Ret-E
LB3865-EURO;IT;2005-02-08;Ret-E
LB38701-EURO;IT;2020-02-11;Ret-E
LB40428-EURO;NULL;2020-06-05;Ret-E
LB49800-EURO;IT;2022-03-10;Ret-E
LB49801-EURO;IT;2022-03-10;Ret-E
LB51674-EURO;IT;2022-07-27;Ret-E
LB21882-EURO;IT;2016-07-28;Ret-E
LB21883-EURO;IT;2016-07-28;Ret-E
LB23700-EURO;IT;2017-02-27;Ret-E
LB23782-EURO;IT;2017-03-07;Ret-E
LB23797-EURO;IT;2017-03-08;Ret-E
LB25550-EURO;IT;2017-10-20;Ret-E
LB27509-EURO;IT;2018-05-19;Ret-E
LB31540-EURO;IT;2008-12-19;Ret-E
LB31564-EURO;IT;2018-11-23;Ret-E
LB34478-EURO;IT;2019-04-12;Ret-E
LB36884-EURO;IT;2019-08-30;Ret-E
LB369-EURO;IT;2001-03-05;Res
LB40530-EURO;IT;2020-06-08;Ret-E
LB40591-EURO;IT;2020-06-11;Ret-N
LB40592-EURO;IT;2020-06-11;Ret-E
LB40617-EURO;IT;2020-06-12;Ret-E
LB45466-EURO;IT;2021-05-09;Ret-E
LB45541-EURO;IT;2021-05-14;Ret-E
LB47577-EURO;IT;2021-10-20;Ret-N
LB47608-EURO;IT;2021-10-20;Ret-E
LT13579-EURO;IT;2020-11-12;Ret-E
LT13597-EURO;IT;2020-11-17;Ret-E
LT13624-EURO;IT;2020-11-18;Ret-N
LT15511-EURO;IT;2021-12-03;Ret-E
LT2800-EURO;IT;2007-07-20;Ret-E
LT5408-EURO;IT;2011-11-08;Ret-E
LT5419-EURO;IT;2011-11-14;Ret-E
LT545-EURO;IT;2002-12-10;Ret-E
LT7436-EURO;IT;2016-02-03;Ret-E
LT7488-EURO;IT;2016-02-13;Ret-E
LT9058-EURO;IT;2017-06-21;Ret-E
LT9114-EURO;IT;2017-07-14;Ret-E
LUM3-EURO;IT;2017-02-23;Ret-E
LV10-EURO;IT;2000-02-19;Ret-E
LS6991-EURO;IT;2008-02-08;Ret-E
LS7052-EURO;IT;2008-02-25;Ret-E
LT11060-EURO;IT;2019-03-10;Ret-E
LT13688-EURO;IT;2020-12-02;Ret-E
LT13706-EURO;IT;2020-12-04;Ret-E
LT13713-EURO;CH;2020-12-06;Ret-E
LT288-EURO;IT;2000-01-18;Ret-E
LT5602-EURO;IT;2012-02-22;Ret-E
LV1014-EURO;IT;2005-01-30;Ret-E
LS7105-EURO;IT;2008-03-07;Ret-E
LS7205-EURO;IT;2008-04-10;Ret-E
LS7259-EURO;IT;2008-04-24;Ret-E
LSS451-EURO;IT;2021-03-11;Ret-E
LT11092-EURO;IT;2019-03-21;Ret-N
LT11107-EURO;IT;2019-03-27;Ret-E
LT13732-EURO;IT;2012-08-22;obp
LT5685-EURO;IT;2012-04-19;Ret-E
LT5740-EURO;IT;2012-06-18;Ret-E
LT9308-EURO;IT;2017-09-21;Ret-E
LT9316-EURO;IT;2017-09-27;Ret-E
LT9325-EURO;IT;2017-10-01;Ret-E
LU119-EURO;IT;2006-01-16;Ret-E
LS733-EURO;IT;2003-02-04;Ret-E
LS7360-EURO;IT;2008-05-30;Ret-E
LS7444-EURO;IT;2008-06-23;Ret-E
LS7522-EURO;IT;2008-07-03;Ret-E
LSC81-EURO;IT;2019-03-05;Ret-E
LT11216-EURO;IT;2019-04-16;Ret-E
LT11222-EURO;IT;2019-04-17;Ret-N
LT11224-EURO;IT;2019-04-19;Ret-E
LT11231-EURO;IT;2019-04-19;Ret-E
LT12523-EURO;IT;2020-04-07;Ret-N
LT12586-EURO;IT;2020-04-22;Ret-N
LT12596-EURO;IT;2020-04-24;Ret-E
LT13823-EURO;IT;2021-01-06;Ret-E
LT15802-EURO;GB;2022-02-04;Ret-E
LT5824-EURO;IT;2012-09-21;Ret-E
LT7833-EURO;IT;2016-06-18;Ret-E
LT7935-EURO;IT;2016-07-14;Ret-E
LS7815-EURO;IT;2008-10-03;Ret-E
LST12-EURO;IT;2008-02-07;Ret-E
LSV16-EURO;IT;2016-07-08;Ret-E
LT11351-EURO;IT;2019-05-26;Ret-E
LT12645-EURO;IT;2020-05-07;Res
LT13961-EURO;IT;2021-02-03;Ret-E
LT13964-EURO;IT;2021-02-04;Ret-E
LT2074-EURO;IT;2006-04-03;Ret-E
LT3395-EURO;IT;2008-06-25;Ret-E
LT3437-EURO;IT;2008-07-24;Ret-E
LT3459-EURO;IT;2008-08-04;Ret-E
LT5976-EURO;IT;2013-01-13;Ret-E
LT7979-EURO;IT;2016-08-26;Ret-E
LT9487-EURO;IT;2017-11-24;Ret-E
LT9504-EURO;IT;2017-12-02;Ret-E
LV10387-EURO;IT;2019-06-26;Ret-E
LSDC12-EURO;IT;2015-11-14;Ret-E
LSDC14-EURO;IT;2020-09-22;Ret-N
LSW3-EURO;ES;2020-03-22;Ret-E
LT15974-EURO;IT;2022-03-21;Ret-N
LT16019-EURO;IT;2022-04-04;Ret-E
LT3528-EURO;IT;2008-09-18;Ret-E
LT3559-EURO;IT;2008-10-08;Ret-E
LT6038-EURO;IT;2013-03-17;Ret-E
LT6054-EURO;IT;2013-03-28;Ret-E
LT8078-EURO;IT;2016-10-07;Ret-E
LT9555-EURO;IT;2017-12-18;Ret-E
LT9591-EURO;IT;2018-01-08;Ret-E
LT9628-EURO;IT;2018-01-19;Ret-E
LV10479-EURO;IT;2019-07-17;Ret-E
LSDP4-EURO;IT;2016-01-14;Ret-E
LSER1-EURO;IT;2022-03-26;Ret-E
LT10027-EURO;IT;2018-05-18;Ret-E
LT11451-EURO;IT;2019-06-15;Ret-N
LT11454-EURO;IT;2019-06-18;Ret-E
LT11465-EURO;IT;2019-06-21;Ret-E
LT11516-EURO;IT;2019-06-28;Ret-E
LT12844-EURO;IT;2020-06-07;Ret-E
LT12854-EURO;IT;2020-06-09;Ret-E
LT12882-EURO;IT;2020-06-15;Ret-E
LT142-EURO;IT;2001-06-15;Ret-E
LT16102-EURO;IT;2022-04-22;Ret-E
LT8112-EURO;IT;2016-10-20;Ret-E
LT8154-EURO;IT;2016-10-27;Ret-E
LT9664-EURO;IT;2018-01-30;Ret-E
LT9698-EURO;NULL;2018-02-08;Ret-E
LT9710-EURO;IT;2018-02-12;Ret-E
LT9729-EURO;IT;2018-02-16;Ret-E
LT9732-EURO;IT;2018-02-16;Ret-E
LV10681-EURO;IT;2019-08-28;Ret-E
LV10690-EURO;IT;2019-09-01;Ret-N
LS8274-EURO;IT;2009-02-24;Res
LS8393-EURO;IT;2009-03-23;Ret-E
LT10072-EURO;IT;2018-06-05;Ret-E
LT10122-EURO;IT;2018-06-19;Ret-E
LT10171-EURO;IT;2018-07-02;Ret-E
LT12900-EURO;IT;2020-06-22;Ret-E
LT1293-EURO;IT;2004-07-29;Ret-E
LT12961-EURO;IT;2020-07-01;Ret-E
LT14388-EURO;IT;2021-05-15;Ret-E
LT16133-EURO;IT;2022-04-27;Ret-E
LT3773-EURO;IT;2009-02-23;Ret-E
LT6364-EURO;IT;2014-02-13;Ret-E
LT6373-EURO;IT;2014-02-26;Ret-E
LT6383-EURO;IT;2014-03-07;Ret-E
LT8159-EURO;IT;2016-10-27;Ret-E
